1 NDA #,2 Ingredient(s),3 Company,4 Product Name,5 Approval Date,6 First Cliff Expiration Date,7 Earliest Prot Date,8 Latest Prot Date,9 Additional Prot Time,10 Months of Additional Prot Time,11 Num Protections,12 Unique Patents,13 Orphan Drug Excl,14 Extensions,15 Num Patent Extensions,16 Num Exculsivity Extensions
21205,Abacavir Sulfate; Lamivudine; Zidovudine,VIIV HLTHCARE,Trizivir*,11/14/2000,11/14/2018,9/17/2005,11/14/2018,13 years2 months,158,38,1,0,0,0,0
21208,Mirtazapine,ORGANON USA INC,Remeron Soltab*,1/12/2001,1/12/2010,4/9/2005,1/12/2010,4 years9 months,57,2,1,0,0,0,0
21211,Follitropin Alfa/Beta,ORGANON USA INC,Follistim AQ*,3/23/2004,1/14/2018,7/26/2004,8/23/2019,15 years1 months,181,18,1,0,1,1,0
21212,Alprostadil,PHARMACIA AND UPJOHN,Caverject Impulse*,6/11/2002,6/11/2005,6/11/2005,2/10/2015,9 years8 months,116,4,0,0,1,1,0
21214,Unoprostone Isopropyl,SUCAMPO PHARMA LLC,Rescula*,8/3/2000,5/21/2011,8/3/2005,7/9/2021,15 years11 months,191,13,1,0,1,1,0
21217,Hydromorphone Hydrochloride,SPECGX LLC,Exalgo,3/1/2010,3/1/2013,3/1/2013,7/7/2014,1 years4 months,16,6,0,0,1,1,0
21222,Cefditoren Pivoxil,VANSEN PHARMA,Spectracef*,8/29/2001,10/14/2016,8/21/2005,10/14/2016,11 years2 months,134,11,1,0,0,0,0
21223,Zoledronic Acid,NOVARTIS,Zometa*,8/20/2001,8/20/2008,2/22/2005,2/5/2028,23 years0 months,276,20,1,2,3,3,0
21224,Galantamine Hydrobromide,JANSSEN PHARMS,Reminyl*,6/22/2001,12/14/2008,2/28/2006,12/14/2008,2 years10 months,34,2,1,0,0,0,0
21225,Levonorgestrel,BAYER HLTHCARE,Mirena*,12/6/2000,12/5/2015,10/1/2012,4/1/1931,18 years6 months,222,4,1,0,2,2,0
21226,Lopinavir; Ritonavir,ABBVIE,Kaletra*,9/15/2000,11/7/2017,4/29/2008,11/22/2020,12 years7 months,151,64,1,0,2,2,0
21227,Caspofungin Acetate,MERCK,Cancidas*,1/26/2001,3/28/2017,1/7/2006,9/28/2017,11 years8 months,140,19,1,0,1,1,0
21228,Tolterodine Tartrate,PHARMACIA AND UPJOHN,Detrol LA*,12/22/2000,5/11/2020,10/21/2008,5/11/2020,11 years7 months,139,13,1,0,0,0,0
21229,Omeprazole Magnesium,ASTRAZENECA PHARMS,Prilosec OTC*,6/20/2003,11/15/2019,4/19/2005,11/15/2019,14 years7 months,175,12,1,0,0,0,0
21231,Zolmitriptan,ASTRAZENECA,Zomig-ZMT*,2/13/2001,5/14/2013,8/13/2004,5/14/2013,8 years9 months,105,3,1,0,0,0,0
21232,Nitisinone,SWEDISH ORPHAN,Orfadin*,1/18/2002,8/27/2013,1/18/2007,9/1/2020,13 years8 months,164,5,1,1,1,0,1
21234,Diclofenac Epolamine,INST BIOCHEM,Flector,1/31/2007,1/31/2010,1/31/2007,4/13/2019,12 years3 months,147,6,0,0,2,2,0
21235,Fluoxetine Hydrochloride,LILLY,Prozac Weekly*,2/26/2001,5/29/2017,5/29/2017,5/29/2017,0 years0 months,0,4,1,0,0,0,0
21238,Granisetron Hydrochloride,ROCHE,Kytril*,6/27/2001,12/29/2007,12/29/2007,12/29/2007,0 years0 months,0,1,1,0,0,0,0
21241,Ethinyl Estradiol; Norgestimate,JANSSEN PHARMS,Ortho Tri-Cyclen Lo*,8/22/2002,12/9/2019,8/22/2005,12/9/2019,14 years4 months,172,4,1,0,0,0,0
21246,Oseltamivir Phosphate,ROCHE,Tamiflu*,12/14/2000,6/27/2017,10/27/2004,6/27/2017,12 years8 months,152,27,1,0,0,0,0
21247,Flunisolide,MYLAN SPECIALITY LP,Aerospan HFA,1/27/2006,1/27/2009,1/27/2009,7/6/2018,9 years6 months,114,5,0,0,1,1,0
21248,Arsenic Trioxide,CEPHALON,Trisenox*,9/25/2000,11/10/2018,9/25/2005,1/12/2025,19 years4 months,232,42,1,2,2,1,1
21251,Lopinavir; Ritonavir,ABBVIE,Kaletra*,9/15/2000,6/26/2016,12/13/2005,5/28/2022,16 years5 months,197,66,1,0,2,2,0
21252,Mesalamine,ALLERGAN,Canasa*,1/5/2001,11/5/2007,11/5/2007,6/6/2028,20 years7 months,247,6,0,0,1,1,0
21253,Olanzapine,LILLY,Zyprexa*,3/29/2004,4/23/2011,3/29/2007,10/23/2011,4 years7 months,55,10,1,0,1,1,0
21254,Fluticasone Propionate; Salmeterol Xinafoate,GLAXO GRP LTD,Advair HFA,6/8/2006,6/8/2009,2/12/2008,8/26/2026,18 years6 months,222,73,0,0,5,5,0
21256,Secretin Synthetic Human,CHIRHOCLIN,Chirhostim*,4/9/2004,4/9/2009,4/4/2009,4/9/2009,0 years0 months,0,4,0,2,0,0,0
21257,Travoprost,ALCON PHARMS LTD,Travatan*,3/16/2001,12/22/2014,2/13/2006,12/22/2014,8 years10 months,106,7,1,0,0,0,0
21258,Estradiol; Levonorgestrel,BAYER HLTHCARE,Climara Pro*,11/21/2003,10/14/2014,11/21/2006,10/14/2014,7 years11 months,95,6,1,0,0,0,0
21259,Methylphenidate Hydrochloride,LANNETT CO INC,Metadate CD*,4/3/2001,10/27/2020,10/27/2020,10/27/2020,0 years0 months,0,2,1,0,0,0,0
21260,Morphine Sulfate,KING PHARMS LLC,Avinza*,3/20/2002,11/25/2017,3/20/2005,11/25/2017,12 years8 months,152,5,1,0,0,0,0
21262,Brimonidine Tartrate,ALLERGAN,Alphagan P*,3/16/2001,1/28/2022,9/16/2004,1/28/2022,17 years4 months,208,17,1,0,0,0,0
21264,Apomorphine Hydrochloride,US WORLDMEDS,Apokyn*,4/20/2004,4/20/2011,4/20/2009,4/20/2011,2 years0 months,24,2,0,1,0,0,0
21266,Voriconazole,PF PRISM CV,Vfend*,5/24/2002,10/22/2013,11/14/2006,5/24/2016,9 years6 months,114,8,1,0,1,1,0
21267,Voriconazole,PF PRISM CV,Vfend*,5/24/2002,6/2/2018,11/14/2006,6/2/2018,11 years7 months,139,11,1,0,0,0,0
21268,Eprosartan Mesylate; Hydrochlorothiazide,ABBVIE,Teveten HCT*,11/1/2001,8/12/2014,11/1/2004,8/12/2014,9 years9 months,117,3,1,0,0,0,0
21269,Doxazosin Mesylate,PFIZER,Cardura XL,2/22/2005,2/22/2008,2/22/2008,3/21/2008,0 years1 months,1,3,0,0,1,1,0
21271,Desirudin Recombinant,VALEANT PHARMS NORTH,Iprivask*,4/4/2003,3/31/2015,5/17/2005,8/15/2017,12 years3 months,147,7,1,0,1,1,0
21272,Treprostinil,UNITED THERAP,Remodulin*,5/21/2002,10/24/2017,5/21/2007,3/29/2029,21 years10 months,262,17,1,1,1,1,0
21273,Follitropin Alfa/Beta,ORGANON USA INC,Follistim AQ,8/26/2005,6/28/2013,6/28/2013,1/14/2018,4 years7 months,55,3,0,0,1,1,0
21275,Bimatoprost,ALLERGAN,Lumigan*,3/16/2001,9/21/2012,3/16/2006,8/19/2014,8 years5 months,101,7,1,0,1,1,0
21277,Moxifloxacin Hydrochloride,BAYER HLTHCARE,Avelox in Sodium Chloride 0.8% in Plastic Container*,11/30/2001,12/5/2016,11/30/2004,7/25/2020,15 years8 months,188,12,1,0,1,1,0
21278,Dexmethylphenidate Hydrochloride,NOVARTIS,Focalin*,11/13/2001,12/4/2015,11/13/2004,12/4/2015,11 years1 months,133,4,1,0,0,0,0
21281,Lansoprazole,TAKEDA PHARMS NA,Prevacid*,5/3/2001,2/12/2010,7/29/2005,4/28/2012,6 years9 months,81,24,1,0,2,1,1
21282,Guaifenesin,RB HLTH,Mucinex*,7/12/2002,4/28/2020,4/28/2020,4/28/2020,0 years0 months,0,3,1,0,0,0,0
21283,Valsartan,NOVARTIS,Diovan*,7/18/2001,6/18/2017,8/14/2005,6/18/2017,11 years10 months,142,8,1,0,0,0,0
21284,Methylphenidate Hydrochloride,NOVARTIS,Ritalin LA*,6/5/2002,5/1/2019,6/7/2005,11/1/2019,14 years5 months,173,8,1,0,1,1,0
21285,Oxcarbazepine,NOVARTIS,Trileptal*,5/25/2001,1/14/2005,1/14/2005,6/19/2021,16 years5 months,197,9,0,0,5,3,2
21286,Olmesartan Medoxomil,DAIICHI SANKYO,Benicar*,4/25/2002,4/25/2016,4/25/2007,5/19/2022,15 years1 months,181,10,1,0,2,2,0
21287,Alfuzosin Hydrochloride,CONCORDIA,Uroxatral*,6/12/2003,8/22/2017,5/27/2006,2/22/2018,11 years9 months,141,12,1,0,1,1,0
21288,Triptorelin Pamoate,ALLERGAN,Trelstar*,6/29/2001,7/20/2010,6/15/2005,7/7/2015,10 years1 months,121,3,1,0,1,1,0
21289,Urofollitropin,FERRING,Bravelle*,5/6/2002,12/19/2005,5/6/2005,2/19/2017,11 years9 months,141,3,0,0,1,0,1
21290,Bosentan,ACTELION PHARMS LTD,Tracleer*,11/20/2001,11/20/2015,11/20/2006,9/5/2020,13 years10 months,166,6,1,1,1,0,1
21299,Paroxetine Mesylate,SEBELA IRELAND LTD,Pexeva*,7/3/2003,6/10/2017,6/10/2017,5/4/2025,7 years11 months,95,6,1,0,3,3,0
21300,Desloratadine,MERCK SHARP DOHME,Clarinex*,9/1/2004,6/1/2018,4/21/2005,12/1/2018,13 years8 months,164,20,1,0,1,1,0
21301,Levothyroxine Sodium,KING PHARMS,Levoxyl*,5/25/2001,2/15/2022,2/15/2022,10/2/2023,1 years8 months,20,4,1,0,2,2,0
21302,Pimecrolimus,BAUSCH,Elidel*,12/13/2001,12/26/2018,12/13/2006,12/26/2018,12 years0 months,144,8,1,0,0,0,0
21303,Amphetamine Aspartate; Amphetamine Sulfate; Dextroamphetamine Saccharate; Dextroamphetamine Sulfate,SHIRE,Adderall XR*,10/11/2001,4/21/2019,10/11/2004,4/21/2019,14 years6 months,174,13,1,0,0,0,0
21304,Valganciclovir Hydrochloride,HOFFMANN LA ROCHE,Valcyte*,3/29/2001,7/28/2014,9/12/2006,4/23/2018,11 years7 months,139,15,1,0,3,2,1
21306,Buprenorphine,PURDUE PHARMA LP,Butrans,6/30/2010,9/29/2017,11/28/2010,9/29/2017,6 years10 months,82,31,1,0,0,0,0
21308,Miconazole Nitrate,MEDTECH PRODUCTS,Monistat 1 Combination Pack*,6/29/2001,11/28/2020,10/1/2007,11/28/2020,13 years1 months,157,5,1,0,0,0,0
21312,Desloratadine,MERCK SHARP DOHME,Clarinex*,6/26/2002,1/7/2020,4/21/2005,6/19/2021,16 years2 months,194,38,1,0,1,1,0
21313,Desloratadine; Pseudoephedrine Sulfate,MERCK SHARP DOHME,Clarinex-D 12 Hour,2/1/2006,3/3/2008,4/21/2006,6/19/2021,15 years2 months,182,21,0,0,2,2,0
21316,Lovastatin,COVIS PHARMA BV,Altoprev*,6/26/2002,3/23/2018,6/26/2005,3/23/2018,12 years9 months,153,4,1,0,0,0,0
21317,Aspirin,BAYER,Bayer Extra Strength Aspirin for Migraine Pain*,10/18/2001,10/18/2004,10/18/2004,10/18/2004,0 years0 months,0,1,0,0,0,0,0
21318,Teriparatide Recombinant Human,LILLY,Forteo*,11/26/2002,12/8/2018,11/26/2005,3/25/2025,19 years4 months,232,24,1,0,2,2,0
21319,Dutasteride,GLAXOSMITHKLINE,Avodart*,11/20/2001,12/8/2015,11/20/2006,12/8/2015,9 years1 months,109,10,1,0,0,0,0
21320,Abarelix,SPECIALITY EUROPEAN,Plenaxis*,11/25/2003,12/11/2016,11/25/2008,12/11/2016,8 years1 months,97,7,1,0,0,0,0
21321,Icodextrin,BAXTER HLTHCARE,Extraneal*,12/20/2002,6/19/2018,8/2/2005,6/19/2018,12 years10 months,154,8,1,1,0,0,0
21322,Lutropin Alfa,EMD SERONO,Luveris*,10/8/2004,6/16/2015,10/8/2011,6/16/2015,3 years8 months,44,3,1,1,0,0,0
21323,Escitalopram Oxalate,ALLERGAN,Lexapro*,8/14/2002,12/8/2009,8/14/2005,2/12/2023,17 years6 months,210,19,1,0,2,2,0
21324,Budesonide,PERRIGO PHARMA INTL,Entocort EC*,10/2/2001,1/1/2015,10/2/2004,4/29/2019,14 years6 months,174,9,1,0,1,0,1
21330,Nicotine Polacrilex,GLAXOSMITHKLINE CONS,Commit*,10/31/2002,8/21/2010,10/31/2005,8/21/2010,4 years10 months,58,2,1,0,0,0,0
21332,Pramlintide Acetate,ASTRAZENECA AB,Symlin,3/16/2005,3/16/2010,12/29/2009,3/16/2019,9 years3 months,111,27,0,0,2,2,0
21335,Imatinib Mesylate,NOVARTIS,Gleevec*,5/10/2001,1/4/2015,12/20/2005,6/19/2022,16 years6 months,198,31,1,4,3,3,0
21336,Selegiline,SOMERSET,Emsam,2/27/2006,2/27/2009,8/18/2007,6/12/2018,10 years10 months,130,7,0,0,2,2,0
21337,Ertapenem Sodium,MERCK SHARP DOHME,Invanz*,11/21/2001,11/15/2017,11/21/2006,11/15/2017,11 years0 months,132,27,1,0,0,0,0
21338,Fentanyl Hydrochloride,THE MEDICINES CO,Ionsys,5/22/2006,5/22/2009,10/3/2008,2/3/1933,24 years4 months,292,30,0,0,4,4,0
21341,Valdecoxib,GD SEARLE,Bextra*,11/16/2001,2/13/2015,11/16/2006,8/12/2017,10 years9 months,129,3,1,0,1,1,0
21342,Levothyroxine Sodium,CEDIPROF INC,Levo-T*,3/1/2002,3/30/2020,3/30/2020,3/30/2020,0 years0 months,0,1,1,0,0,0,0
21343,Leuprolide Acetate,TOLMAR THERAP,Eligard*,1/23/2002,2/4/2014,1/23/2005,3/27/2020,15 years2 months,182,13,1,0,1,1,0
21344,Fulvestrant,ASTRAZENECA,Faslodex*,4/25/2002,1/9/2021,10/1/2005,7/9/2021,15 years9 months,189,71,1,0,1,1,0
21345,Fondaparinux Sodium,MYLAN IRELAND LTD,Arixtra*,12/7/2001,5/31/2007,6/17/2006,5/26/2008,1 years11 months,23,6,0,0,1,0,1
21346,Risperidone,JANSSEN PHARMS,Risperdal Consta*,10/29/2003,5/19/2020,10/29/2006,11/25/2020,14 years1 months,169,100,1,0,2,2,0
21348,Miglustat,ACTELION PHARMS LTD,Zavesca*,7/31/2003,6/11/2013,7/31/2008,6/11/2013,4 years11 months,59,4,1,1,0,0,0
21350,Fenofibrate,SKYEPHARMA AG,Triglide,5/7/2005,9/11/2021,9/11/2021,9/11/2021,0 years0 months,0,1,1,0,0,0,0
21351,Oxybutynin,ALLERGAN,Oxytrol*,2/26/2003,4/26/2020,2/26/2006,4/26/2020,14 years2 months,170,10,1,0,0,0,0
21355,Drospirenone; Estradiol,BAYER HLTHCARE,Angeliq,9/28/2005,8/11/2017,9/28/2008,10/22/1931,23 years1 months,277,4,1,0,1,1,0
21356,Tenofovir Disoproxil Fumarate,GILEAD SCIENCES INC,Viread*,10/26/2001,7/25/2017,4/25/2006,6/11/2022,16 years2 months,194,118,1,3,2,1,1
21357,Gadobenate Dimeglumine,BRACCO,Multihance*,11/23/2004,11/23/2009,11/23/2009,7/6/2015,5 years8 months,68,4,0,0,3,1,2
21358,Gadobenate Dimeglumine,BRACCO,Multihance Multipack*,11/23/2004,11/23/2009,11/23/2009,7/6/2015,5 years8 months,68,3,0,0,2,1,1
21359,Nitroglycerin,ALLERGAN,Rectiv,6/21/2011,6/21/2014,5/27/2014,6/21/2014,0 years1 months,1,2,0,0,0,0,0
21360,Efavirenz,BRISTOL MYERS SQUIBB,Sustiva*,2/1/2002,2/14/2018,8/7/2012,8/14/2018,6 years0 months,72,19,1,0,1,1,0
21361,Rifaximin,SALIX PHARMS,Xifaxan*,5/25/2004,5/25/2009,5/25/2009,10/2/2029,20 years5 months,245,21,0,1,5,5,0
21365,Escitalopram Oxalate,ALLERGAN,Lexapro*,11/27/2002,12/8/2009,8/14/2005,3/19/2012,6 years7 months,79,11,1,0,2,1,1
21366,Rosuvastatin Calcium,IPR,Crestor*,8/12/2003,8/4/2020,8/12/2008,5/27/2023,14 years9 months,177,40,1,2,3,2,1
21367,Estradiol Acetate,MILLICENT,Femring*,3/20/2003,12/19/2015,3/20/2006,12/19/2015,9 years9 months,117,2,1,0,0,0,0
21368,Tadalafil,LILLY,Cialis*,11/21/2003,11/19/2020,11/21/2008,8/15/2021,12 years9 months,153,50,1,0,2,1,1
21371,Estradiol Hemihydrate,EXELTIS USA INC,Estrasorb*,10/9/2003,1/31/2015,10/9/2006,1/31/2015,8 years3 months,99,2,1,0,0,0,0
21372,Palonosetron Hydrochloride,HELSINN HLTHCARE,Aloxi*,7/25/2003,4/13/2010,7/25/2008,7/30/2024,16 years0 months,192,49,1,0,3,3,0
21374,Ibuprofen Potassium; Pseudoephedrine Hydrochloride,PFIZER,Advil Cold and Sinus*,5/30/2002,6/10/2009,12/10/2008,6/10/2009,0 years6 months,6,4,1,0,0,0,0
21378,Ibuprofen; Oxycodone Hydrochloride,FOREST LABS,Combunox*,11/26/2004,11/26/2007,2/11/2005,11/26/2007,2 years9 months,33,2,1,0,0,0,0
21379,Leuprolide Acetate,TOLMAR THERAP,Eligard*,7/24/2002,2/4/2014,7/24/2005,10/15/2023,18 years3 months,219,17,1,0,2,2,0
21385,Sertaconazole Nitrate,BAUSCH,Ertaczo*,12/10/2003,12/10/2008,12/10/2008,5/31/2014,5 years5 months,65,2,0,0,1,1,0
21387,Aspirin; Pravastatin Sodium,BRISTOL MYERS SQUIBB,Pravigard Pac (Copackaged)*,6/24/2003,10/22/2014,10/20/2005,10/22/2014,9 years0 months,108,8,1,0,0,0,0
21388,Talc,LYMOL MEDCL,Talc*,12/15/2003,12/24/2004,12/24/2004,12/24/2004,0 years0 months,0,1,0,1,0,0,0
21392,Diltiazem Hydrochloride,BAUSCH,Cardizem LA*,2/6/2003,6/25/2013,2/26/2006,2/25/2021,15 years0 months,180,6,1,0,1,1,0
21393,Diphenhydramine Hydrochloride; Ibuprofen,PFIZER,Advil PM,12/21/2005,12/21/2008,12/21/2008,1/17/2022,13 years1 months,157,3,0,0,1,1,0
21394,Diphenhydramine Citrate; Ibuprofen,PFIZER,Advil PM,12/21/2005,12/21/2008,12/21/2008,5/30/2022,13 years5 months,161,2,0,0,1,1,0
21395,Tiotropium Bromide,BOEHRINGER INGELHEIM,Spiriva,1/30/2004,9/24/2021,1/30/2009,4/19/1930,21 years3 months,255,39,1,0,1,1,0
21396,Tiotropium Bromide,WYETH AYERST,Spiriva Respimat,6/4/2003,6/16/1930,6/5/2016,6/16/1930,14 years0 months,168,35,1,0,0,0,0
21398,Brimonidine Tartrate; Timolol Maleate,ALLERGAN,Combigan,10/30/2007,10/30/2010,10/30/2010,1/19/2023,12 years3 months,147,15,0,0,1,1,0
21399,Gefitinib,ASTRAZENECA,Iressa*,5/5/2003,4/26/2016,5/5/2008,5/5/2017,9 years0 months,108,6,1,0,1,1,0
21400,Vardenafil Hydrochloride,BAYER HLTHCARE,Levitra*,8/19/2003,10/31/2018,8/19/2008,7/23/2027,18 years11 months,227,5,1,0,1,1,0
21406,Calcitonin Salmon Recombinant,UPSHER SMITH LABS,Fortical,8/12/2005,2/2/2021,2/2/2021,2/2/2021,0 years0 months,0,3,1,0,0,0,0
21408,Butenafine Hydrochloride,MYLAN,Mentax-TC*,10/17/2002,10/17/2005,10/17/2005,10/17/2005,0 years0 months,0,1,0,0,0,0,0
21409,Montelukast Sodium,MERCK,Singulair*,7/26/2002,8/3/2012,7/26/2005,10/24/2022,17 years3 months,207,13,1,0,1,1,0
21410,Metformin Hydrochloride; Rosiglitazone Maleate,SB PHARMCO,Avandamet*,10/10/2002,8/11/2017,8/30/2008,10/7/2022,14 years2 months,170,41,1,0,2,2,0
21411,Atomoxetine Hydrochloride,LILLY,Strattera*,11/26/2002,7/11/2015,11/26/2007,5/26/2017,9 years6 months,114,17,1,0,1,1,0
21415,Methyl Aminolevulinate Hydrochloride,GALDERMA LABS LP,Metvixia*,7/27/2004,7/27/2007,7/27/2007,3/8/2016,8 years8 months,104,3,0,0,1,1,0
21416,Propafenone Hydrohcloride,GLAXOSMITHKLINE LLC,Rythmol SR*,9/4/2003,10/28/2014,9/4/2006,10/28/2014,8 years1 months,97,2,1,0,0,0,0
21419,Methylphenidate Hydrochloride,SPECGX LLC,Methylin,12/19/2002,10/7/2024,10/7/2024,10/7/2024,0 years0 months,0,1,1,0,0,0,0
21425,Iopromide,BAYER HLTHCARE,Ultravist (Pharmacy Bulk)*,9/20/2002,3/6/2005,3/6/2005,12/30/2012,7 years9 months,93,3,1,0,1,0,1
21426,Somatropin Recombinant,SANDOZ,Omnitrope,5/30/2006,5/30/2009,5/30/2009,5/30/2009,0 years0 months,0,4,0,0,0,0,0
21427,Duloxetine Hydrochloride,LILLY,Cymbalta*,8/3/2004,7/18/2014,9/3/2007,3/10/2020,12 years6 months,150,68,1,0,2,2,0
21428,Lansoprazole,TAKEDA PHARMS USA,Prevacid*,8/30/2002,11/7/2012,7/29/2005,11/17/2019,14 years4 months,172,41,1,0,2,2,0
21431,Acamprosate Calcium,FOREST LABS,Campral*,7/29/2004,7/29/2009,7/29/2009,7/29/2009,0 years0 months,0,1,0,0,0,0,0
21433,Fluticasone Propionate,GLAXO GRP LTD,Flovent HFA*,5/14/2004,6/1/2021,5/14/2007,7/4/2025,18 years2 months,218,64,1,0,2,2,0
21434,Alprazolam,PHARMACIA AND UPJOHN,Xanax XR*,1/17/2003,1/17/2006,1/17/2006,1/17/2006,0 years0 months,0,1,0,0,0,0,0
21436,Aripiprazole,OTSUKA,Abilify*,11/15/2002,10/20/2009,3/29/2005,3/2/2027,22 years0 months,264,44,1,1,4,4,0
21437,Eplerenone,GD SEARLE LLC,Inspra*,9/27/2002,12/8/2019,4/9/2005,10/10/2020,15 years6 months,186,67,1,0,2,2,0
21438,Propranolol Hydrochloride,ANI PHARMS INC,Innopran XL*,3/12/2003,12/31/2022,3/12/2006,12/31/2022,16 years9 months,201,4,1,0,0,0,0
21441,Chlorpheniramine Maleate; Ibuprofen; Pseudoephedrine Hydrochloride,PFIZER,Advil Allergy Sinus*,12/19/2002,12/19/2005,12/19/2005,2/28/2027,21 years2 months,254,2,0,0,1,1,0
21443,"Estrogens, Conjugated Synthetic B",ASPEN,Enjuvia*,5/10/2004,5/10/2007,5/10/2007,3/8/2021,13 years10 months,166,13,0,0,1,1,0
21444,Risperidone,JANSSEN PHARMS,Risperdal*,4/2/2003,6/10/2017,3/3/2005,12/10/2017,12 years9 months,153,35,1,0,1,1,0
21445,Ezetimibe,MSD INTL GMBH,Zetia*,10/25/2002,6/16/2015,10/25/2007,4/30/2026,18 years6 months,222,33,1,0,3,3,0
21446,Pregabalin,PF PRISM CV,Lyrica*,12/30/2004,3/6/2018,12/30/2009,11/3/2021,11 years11 months,143,30,1,0,4,2,2
21447,Tizanidine Hydrochloride,COVIS PHARMA BV,Zanaflex*,8/29/2002,11/28/2021,11/28/2021,11/28/2021,0 years0 months,0,2,1,0,0,0,0
21449,Adefovir Dipivoxil,GILEAD,Hepsera*,9/20/2002,12/15/2018,4/21/2006,12/15/2018,12 years8 months,152,8,1,0,0,0,0
21450,Zolmitriptan,ASTRAZENECA,Zomig*,9/30/2003,5/28/2021,9/26/2006,5/28/2021,14 years8 months,176,13,1,0,0,0,0
21451,Lidocaine; Prilocaine,DENTSPLY PHARM,Oraqix*,12/19/2003,4/1/2017,12/19/2006,4/1/2017,10 years4 months,124,2,1,0,0,0,0
21453,Stavudine,BRISTOL MYERS SQUIBB,Zerit XR*,12/31/2002,12/24/2008,12/31/2005,8/18/2023,17 years8 months,212,7,1,0,1,1,0
21454,Testosterone,AUXILIUM PHARMS LLC,Testim*,10/31/2002,6/11/2008,10/31/2005,1/18/2025,19 years3 months,231,13,1,0,1,1,0
21455,Ibandronate Sodium,HOFFMANN LA ROCHE,Boniva*,5/16/2003,10/7/2019,7/9/2007,5/6/2023,15 years10 months,190,22,1,0,1,1,0
21457,Albuterol Sulfate,TEVA BRANDED PHARM,Proair HFA*,10/29/2004,10/29/2007,10/29/2007,5/18/1931,23 years7 months,283,20,0,0,5,5,0
21460,Glipizide; Metformin Hydrochloride,BRISTOL MYERS SQUIBB,Metaglip*,10/21/2002,10/21/2005,10/21/2005,10/21/2005,0 years0 months,0,1,0,0,0,0,0
21462,Pemetrexed Disodium,LILLY,Alimta*,2/4/2004,9/6/2011,2/4/2009,5/24/2022,13 years3 months,159,34,1,3,3,3,0
21463,Testosterone,ENDO PHARMS,Fortesta,12/29/2010,12/29/2013,12/29/2013,11/9/2018,4 years11 months,59,3,0,0,1,1,0
21468,Lanthanum Carbonate,SHIRE LLC,Fosrenol*,10/26/2004,3/19/2016,10/26/2009,8/26/2024,14 years10 months,178,8,1,0,1,1,0
21470,Azelaic Acid,LEO PHARMA AS,Finacea*,12/24/2002,11/18/2018,12/24/2005,11/18/2018,12 years11 months,155,3,1,0,0,0,0
21471,Avobenzone; Ecamsule; Octocrylene,LOREAL USA,Anthelios 20,10/5/2006,10/5/2009,10/5/2009,10/5/2009,0 years0 months,0,1,0,0,0,0,0
21472,Ibuprofen,BIONPHARMA INC,Ibuprofen*,10/18/2002,6/25/2018,6/25/2018,6/25/2018,0 years0 months,0,1,1,0,0,0,0
21473,Ciprofloxacin; Ciprofloxacin Hydrochloride,BAYER HLTHCARE,Cipro XR*,12/13/2002,2/28/2007,12/13/2005,12/23/2021,16 years0 months,192,11,0,0,1,1,0
21476,Eszopiclone,SUNOVION PHARMS INC,Lunesta*,12/15/2004,1/16/2012,12/15/2009,4/10/2016,6 years4 months,76,18,1,0,4,3,1
21478,Acyclovir,BAUSCH,Zovirax*,12/30/2002,10/16/2007,12/30/2005,10/16/2007,1 years10 months,22,2,1,0,0,0,0
21479,Selegiline Hydrochloride,BAUSCH,Zelapar,6/14/2006,3/1/2016,6/14/2009,3/1/2016,6 years9 months,81,3,1,0,0,0,0
21481,Enfuvirtide,ROCHE,Fuzeon*,3/13/2003,6/7/2015,3/13/2008,11/17/2015,7 years8 months,92,8,1,0,1,1,0
21483,Ziprasidone Hydrochloride,PFIZER INC,Geodon,3/29/2006,5/27/2019,3/2/2007,5/18/2020,13 years2 months,158,7,1,0,1,1,0
21485,Carbidopa; Entacapone; Levodopa,ORION PHARMA,Stalevo 50 ; Stalevo 100 ; Stalevo 150*,6/11/2003,6/29/2020,10/19/2004,6/29/2020,15 years8 months,188,23,1,0,0,0,0
21486,Epinephrine; Lidocaine Hydrochloride,EMPI,Lidocaine HCL and Epinephrine*,10/26/2004,10/26/2007,10/26/2007,10/26/2007,0 years0 months,0,1,0,0,0,0,0
21487,Memantine Hydrochloride,ALLERGAN,Namenda*,10/16/2003,3/25/2014,10/16/2008,10/11/2015,7 years0 months,84,6,1,0,2,2,0
21488,Leuprolide Acetate,TOLMAR THERAP,Eligard*,2/13/2003,2/4/2014,2/13/2006,10/15/2023,17 years8 months,212,17,1,0,2,2,0
21489,Gadoteridol,BRACCO,Prohance Multipack*,10/9/2003,12/8/2015,12/5/2006,12/8/2015,9 years0 months,108,4,1,0,0,0,0
21490,Ethinyl Estradiol; Norethindrone,APIL,Ovcon-35*,11/14/2003,6/12/2021,11/14/2006,6/12/2021,14 years7 months,175,3,1,0,0,0,0
21492,Oxaliplatin,SANOFI AVENTIS US,Eloxatin*,8/9/2002,4/7/2013,1/9/2007,8/9/2016,9 years7 months,115,28,1,0,1,1,0
21493,Gatifloxacin,ALLERGAN,Zymar*,3/28/2003,8/20/2019,12/17/2004,2/20/2020,15 years2 months,182,16,1,0,1,1,0
21494,Nizatidine,BRAINTREE,Axid*,5/25/2004,5/25/2007,5/25/2007,7/17/2022,15 years2 months,182,2,0,0,1,1,0
